file name	project	grant	lab	composite	data type	view	cell	localization	rna extract	replicate	data version	dcc accession	date submitted	date unrestricted	GEO sample accession	lab exp ID	bio rep	seq platform	table name	type	md5sum	size	url
wgEncodeRikenCageHmscbmCellPapRawDataRep2.fastq.gz	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	RawData	hMSC-BM	cell	longPolyA; readType=1x50	2; donorId=0050602.11	ENCODE Mar 2012 Freeze	wgEncodeEH002766	2012-03-28	2012-12-28	GSM979651; labExpId=CThi10100ACA; bioRep=068WC; seqPlatform=Illumina_HiSeq_2000; type=fastq; md5sum=1f46d6cf80a224507c450105aa42c236	CThi10100ACA	068WC	"wgEncodeRikenCageHmscbmCellPapRawDataRep2.fastq.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=RawData; cell=hMSC-BM; localization=cell; rnaExtract=longPolyA; readType=1x50; replicate=2; donorId=0050602.11; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002766; dateSubmitted=2012-03-28; dateUnrestricted=2012-12-28; subId=6462; geoSampleAccession=GSM979651; labExpId=CThi10100ACA; bioRep=068WC; seqPlatform=Illumina_HiSeq_2000; type=fastq; md5sum=1f46d6cf80a224507c450105aa42c236; size=329M"	"wgEncodeRikenCageHmscbmCellPapRawDataRep2.fastq.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=RawData; cell=hMSC-BM; localization=cell; rnaExtract=longPolyA; readType=1x50; replicate=2; donorId=0050602.11; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002766; dateSubmitted=2012-03-28; dateUnrestricted=2012-12-28; subId=6462; geoSampleAccession=GSM979651; labExpId=CThi10100ACA; bioRep=068WC; seqPlatform=Illumina_HiSeq_2000; type=fastq; md5sum=1f46d6cf80a224507c450105aa42c236; size=329M"	fastq	1f46d6cf80a224507c450105aa42c236	329M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHmscbmCellPapRawDataRep2.fastq.gz
wgEncodeRikenCageHmscbmCellPapTssHmm.bedRnaElements.gz	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	TssHmm	hMSC-BM	cell	"wgEncodeRikenCageHmscbmCellPapTssHmm.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=hMSC-BM; localization=cell; rnaExtract=longPolyA; readType=1x50; donorId=0051105.11,0050602.11; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002766; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6711; geoSampleAccession=GSM979651; labExpId=CThi10103ATC,CThi10100ACA; bioRep=067WC,068WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHmscbmCellPapTssHmm; type=bedRnaElements; md5sum=7cfa0a9e8866bd43ebb02ce293b54102; size=698K"	"wgEncodeRikenCageHmscbmCellPapTssHmm.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=hMSC-BM; localization=cell; rnaExtract=longPolyA; readType=1x50; donorId=0051105.11,0050602.11; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002766; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6711; geoSampleAccession=GSM979651; labExpId=CThi10103ATC,CThi10100ACA; bioRep=067WC,068WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHmscbmCellPapTssHmm; type=bedRnaElements; md5sum=7cfa0a9e8866bd43ebb02ce293b54102; size=698K"	ENCODE Mar 2012 Freeze	wgEncodeEH002766	2012-03-30	2012-12-30	GSM979651; labExpId=CThi10103ATC,CThi10100ACA; bioRep=067WC,068WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHmscbmCellPapTssHmm; type=bedRnaElements; md5sum=7cfa0a9e8866bd43ebb02ce293b54102	CThi10103ATC,CThi10100ACA	067WC,068WC	Illumina_HiSeq_2000	wgEncodeRikenCageHmscbmCellPapTssHmm	bedRnaElements	7cfa0a9e8866bd43ebb02ce293b54102	698K	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHmscbmCellPapTssHmm.bedRnaElements.gz
wgEncodeRikenCageHmscucCellPapAlnRep1.bam	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	Alignments	hMSC-UC	cell	longPolyA; readType=1x50	1; donorId=0052501.7	ENCODE Mar 2012 Freeze	wgEncodeEH002767	2012-03-30	2012-12-30	"wgEncodeRikenCageHmscucCellPapAlnRep1.bam	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=hMSC-UC; localization=cell; rnaExtract=longPolyA; readType=1x50; replicate=1; donorId=0052501.7; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002767; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6695; labExpId=CThi10101CTT; bioRep=069WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHmscucCellPapAlnRep1; type=bam; md5sum=be3b67391fdf14fbdb3135d2047ce434; size=1.2G"	CThi10101CTT	069WC	Illumina_HiSeq_2000	wgEncodeRikenCageHmscucCellPapAlnRep1	bam	be3b67391fdf14fbdb3135d2047ce434	1.2G	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHmscucCellPapAlnRep1.bam
wgEncodeRikenCageHmscucCellPapAlnRep1.bam.bai	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	Alignments	hMSC-UC	cell	longPolyA; readType=1x50	1; donorId=0052501.7	ENCODE Mar 2012 Freeze	wgEncodeEH002767	2012-03-30	2012-12-30	"wgEncodeRikenCageHmscucCellPapAlnRep1.bam.bai	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=hMSC-UC; localization=cell; rnaExtract=longPolyA; readType=1x50; replicate=1; donorId=0052501.7; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002767; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6695; labExpId=CThi10101CTT; bioRep=069WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHmscucCellPapAlnRep1; type=bai; md5sum=4fc482ef75f394323cf9b44668f14a07; size=4.3M"	CThi10101CTT	069WC	Illumina_HiSeq_2000	wgEncodeRikenCageHmscucCellPapAlnRep1	bai	4fc482ef75f394323cf9b44668f14a07	4.3M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHmscucCellPapAlnRep1.bam.bai
wgEncodeRikenCageHmscucCellPapAlnRep2.bam	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	Alignments	hMSC-UC	cell	longPolyA; readType=1x50	2; donorId=0081101.7	ENCODE Mar 2012 Freeze	wgEncodeEH002767	2012-03-30	2012-12-30	"wgEncodeRikenCageHmscucCellPapAlnRep2.bam	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=hMSC-UC; localization=cell; rnaExtract=longPolyA; readType=1x50; replicate=2; donorId=0081101.7; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002767; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6700; labExpId=CThi10100ATC; bioRep=070WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHmscucCellPapAlnRep2; type=bam; md5sum=0a69c061b50005b169d74c009cf6086a; size=1.6G"	CThi10100ATC	070WC	Illumina_HiSeq_2000	wgEncodeRikenCageHmscucCellPapAlnRep2	bam	0a69c061b50005b169d74c009cf6086a	1.6G	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHmscucCellPapAlnRep2.bam
wgEncodeRikenCageHmscucCellPapAlnRep2.bam.bai	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	Alignments	hMSC-UC	cell	longPolyA; readType=1x50	2; donorId=0081101.7	ENCODE Mar 2012 Freeze	wgEncodeEH002767	2012-03-30	2012-12-30	"wgEncodeRikenCageHmscucCellPapAlnRep2.bam.bai	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=hMSC-UC; localization=cell; rnaExtract=longPolyA; readType=1x50; replicate=2; donorId=0081101.7; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002767; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6700; labExpId=CThi10100ATC; bioRep=070WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHmscucCellPapAlnRep2; type=bai; md5sum=76b9a4f767539d792e70c83a7bd97834; size=4.3M"	CThi10100ATC	070WC	Illumina_HiSeq_2000	wgEncodeRikenCageHmscucCellPapAlnRep2	bai	76b9a4f767539d792e70c83a7bd97834	4.3M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHmscucCellPapAlnRep2.bam.bai
wgEncodeRikenCageHmscucCellPapMinusRawRep1.bigWig	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	MinusSignal	hMSC-UC	cell	longPolyA; readType=1x50	1; donorId=0052501.7	ENCODE Mar 2012 Freeze	wgEncodeEH002767	2012-03-30	2012-12-30	GSM979650; labExpId=CThi10101CTT; bioRep=069WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHmscucCellPapMinusRawRep1; type=bigWig; md5sum=c1e598de2fbfb2c96c1ab53697bfc74f	CThi10101CTT	069WC	Illumina_HiSeq_2000	wgEncodeRikenCageHmscucCellPapMinusRawRep1	bigWig	c1e598de2fbfb2c96c1ab53697bfc74f	17M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHmscucCellPapMinusRawRep1.bigWig
wgEncodeRikenCageHmscucCellPapMinusRawRep2.bigWig	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	MinusSignal	hMSC-UC	cell	longPolyA; readType=1x50	2; donorId=0081101.7	ENCODE Mar 2012 Freeze	wgEncodeEH002767	2012-03-30	2012-12-30	GSM979650; labExpId=CThi10100ATC; bioRep=070WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHmscucCellPapMinusRawRep2; type=bigWig; md5sum=b521039b2ecca4881401c3022b668c9d	CThi10100ATC	070WC	Illumina_HiSeq_2000	wgEncodeRikenCageHmscucCellPapMinusRawRep2	bigWig	b521039b2ecca4881401c3022b668c9d	16M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHmscucCellPapMinusRawRep2.bigWig
wgEncodeRikenCageHmscucCellPapPlusRawRep1.bigWig	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	PlusSignal	hMSC-UC	cell	longPolyA; readType=1x50	1; donorId=0052501.7	ENCODE Mar 2012 Freeze	wgEncodeEH002767	2012-03-30	2012-12-30	GSM979650; labExpId=CThi10101CTT; bioRep=069WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHmscucCellPapPlusRawRep1; type=bigWig; md5sum=de5fa530b3f3a11b421d72aeb6f129f7	CThi10101CTT	069WC	Illumina_HiSeq_2000	wgEncodeRikenCageHmscucCellPapPlusRawRep1	bigWig	de5fa530b3f3a11b421d72aeb6f129f7	17M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHmscucCellPapPlusRawRep1.bigWig
wgEncodeRikenCageHmscucCellPapPlusRawRep2.bigWig	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	PlusSignal	hMSC-UC	cell	longPolyA; readType=1x50	2; donorId=0081101.7	ENCODE Mar 2012 Freeze	wgEncodeEH002767	2012-03-30	2012-12-30	GSM979650; labExpId=CThi10100ATC; bioRep=070WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHmscucCellPapPlusRawRep2; type=bigWig; md5sum=0353c56ce570c4741371db0003d737fb	CThi10100ATC	070WC	Illumina_HiSeq_2000	wgEncodeRikenCageHmscucCellPapPlusRawRep2	bigWig	0353c56ce570c4741371db0003d737fb	19M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHmscucCellPapPlusRawRep2.bigWig
wgEncodeRikenCageHmscucCellPapRawDataRep1.fastq.gz	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	RawData	hMSC-UC	cell	longPolyA; readType=1x50	1; donorId=0052501.7	ENCODE Mar 2012 Freeze	wgEncodeEH002767	2012-03-28	2012-12-28	GSM979650; labExpId=CThi10101CTT; bioRep=069WC; seqPlatform=Illumina_HiSeq_2000; type=fastq; md5sum=b13b5f26bb1893d3cf0a2c9083379922	CThi10101CTT	069WC	"wgEncodeRikenCageHmscucCellPapRawDataRep1.fastq.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=RawData; cell=hMSC-UC; localization=cell; rnaExtract=longPolyA; readType=1x50; replicate=1; donorId=0052501.7; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002767; dateSubmitted=2012-03-28; dateUnrestricted=2012-12-28; subId=6472; geoSampleAccession=GSM979650; labExpId=CThi10101CTT; bioRep=069WC; seqPlatform=Illumina_HiSeq_2000; type=fastq; md5sum=b13b5f26bb1893d3cf0a2c9083379922; size=1.8G"	"wgEncodeRikenCageHmscucCellPapRawDataRep1.fastq.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=RawData; cell=hMSC-UC; localization=cell; rnaExtract=longPolyA; readType=1x50; replicate=1; donorId=0052501.7; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002767; dateSubmitted=2012-03-28; dateUnrestricted=2012-12-28; subId=6472; geoSampleAccession=GSM979650; labExpId=CThi10101CTT; bioRep=069WC; seqPlatform=Illumina_HiSeq_2000; type=fastq; md5sum=b13b5f26bb1893d3cf0a2c9083379922; size=1.8G"	fastq	b13b5f26bb1893d3cf0a2c9083379922	1.8G	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHmscucCellPapRawDataRep1.fastq.gz
wgEncodeRikenCageHmscucCellPapRawDataRep2.fastq.gz	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	RawData	hMSC-UC	cell	longPolyA; readType=1x50	2; donorId=0081101.7	ENCODE Mar 2012 Freeze	wgEncodeEH002767	2012-03-28	2012-12-28	GSM979650; labExpId=CThi10100ATC; bioRep=070WC; seqPlatform=Illumina_HiSeq_2000; type=fastq; md5sum=fde4f213ba6f3aee964e7167acc70a32	CThi10100ATC	070WC	"wgEncodeRikenCageHmscucCellPapRawDataRep2.fastq.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=RawData; cell=hMSC-UC; localization=cell; rnaExtract=longPolyA; readType=1x50; replicate=2; donorId=0081101.7; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002767; dateSubmitted=2012-03-28; dateUnrestricted=2012-12-28; subId=6478; geoSampleAccession=GSM979650; labExpId=CThi10100ATC; bioRep=070WC; seqPlatform=Illumina_HiSeq_2000; type=fastq; md5sum=fde4f213ba6f3aee964e7167acc70a32; size=2.5G"	"wgEncodeRikenCageHmscucCellPapRawDataRep2.fastq.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=RawData; cell=hMSC-UC; localization=cell; rnaExtract=longPolyA; readType=1x50; replicate=2; donorId=0081101.7; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002767; dateSubmitted=2012-03-28; dateUnrestricted=2012-12-28; subId=6478; geoSampleAccession=GSM979650; labExpId=CThi10100ATC; bioRep=070WC; seqPlatform=Illumina_HiSeq_2000; type=fastq; md5sum=fde4f213ba6f3aee964e7167acc70a32; size=2.5G"	fastq	fde4f213ba6f3aee964e7167acc70a32	2.5G	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHmscucCellPapRawDataRep2.fastq.gz
wgEncodeRikenCageHmscucCellPapTssHmm.bedRnaElements.gz	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	TssHmm	hMSC-UC	cell	"wgEncodeRikenCageHmscucCellPapTssHmm.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=hMSC-UC; localization=cell; rnaExtract=longPolyA; readType=1x50; donorId=0052501.7,0081101.7; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002767; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6739; geoSampleAccession=GSM979650; labExpId=CThi10101CTT,CThi10100ATC; bioRep=069WC,070WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHmscucCellPapTssHmm; type=bedRnaElements; md5sum=acfb53556a373b84f867e7f1ee2e805d; size=2.0M"	"wgEncodeRikenCageHmscucCellPapTssHmm.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=hMSC-UC; localization=cell; rnaExtract=longPolyA; readType=1x50; donorId=0052501.7,0081101.7; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002767; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6739; geoSampleAccession=GSM979650; labExpId=CThi10101CTT,CThi10100ATC; bioRep=069WC,070WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHmscucCellPapTssHmm; type=bedRnaElements; md5sum=acfb53556a373b84f867e7f1ee2e805d; size=2.0M"	ENCODE Mar 2012 Freeze	wgEncodeEH002767	2012-03-30	2012-12-30	GSM979650; labExpId=CThi10101CTT,CThi10100ATC; bioRep=069WC,070WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHmscucCellPapTssHmm; type=bedRnaElements; md5sum=acfb53556a373b84f867e7f1ee2e805d	CThi10101CTT,CThi10100ATC	069WC,070WC	Illumina_HiSeq_2000	wgEncodeRikenCageHmscucCellPapTssHmm	bedRnaElements	acfb53556a373b84f867e7f1ee2e805d	2.0M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHmscucCellPapTssHmm.bedRnaElements.gz
wgEncodeRikenCageHobCellPapAlnRep1.bam	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	Alignments	HOB	cell	longPolyA; readType=1x50	1; donorId=0091301	ENCODE Mar 2012 Freeze	wgEncodeEH002745	2012-03-30	2012-12-30	"wgEncodeRikenCageHobCellPapAlnRep1.bam	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=HOB; localization=cell; rnaExtract=longPolyA; readType=1x50; replicate=1; donorId=0091301; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002745; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6658; labExpId=CThi10036; bioRep=053WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHobCellPapAlnRep1; type=bam; md5sum=85bb887a0af49de0eb64695681d2c7b3; size=1.7G"	CThi10036	053WC	Illumina_HiSeq_2000	wgEncodeRikenCageHobCellPapAlnRep1	bam	85bb887a0af49de0eb64695681d2c7b3	1.7G	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHobCellPapAlnRep1.bam
wgEncodeRikenCageHobCellPapAlnRep1.bam.bai	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	Alignments	HOB	cell	longPolyA; readType=1x50	1; donorId=0091301	ENCODE Mar 2012 Freeze	wgEncodeEH002745	2012-03-30	2012-12-30	"wgEncodeRikenCageHobCellPapAlnRep1.bam.bai	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=HOB; localization=cell; rnaExtract=longPolyA; readType=1x50; replicate=1; donorId=0091301; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002745; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6658; labExpId=CThi10036; bioRep=053WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHobCellPapAlnRep1; type=bai; md5sum=3803eaea75416c948dc58ffa93bbeaf4; size=4.1M"	CThi10036	053WC	Illumina_HiSeq_2000	wgEncodeRikenCageHobCellPapAlnRep1	bai	3803eaea75416c948dc58ffa93bbeaf4	4.1M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHobCellPapAlnRep1.bam.bai
wgEncodeRikenCageHobCellPapAlnRep2.bam	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	Alignments	HOB	cell	longPolyA; readType=1x50	2; donorId=0090202.1	ENCODE Mar 2012 Freeze	wgEncodeEH002745	2012-03-30	2012-12-30	"wgEncodeRikenCageHobCellPapAlnRep2.bam	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=HOB; localization=cell; rnaExtract=longPolyA; readType=1x50; replicate=2; donorId=0090202.1; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002745; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6698; labExpId=CThi10037; bioRep=054WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHobCellPapAlnRep2; type=bam; md5sum=7e0523b3f331936f5a6c02acae139f88; size=1.7G"	CThi10037	054WC	Illumina_HiSeq_2000	wgEncodeRikenCageHobCellPapAlnRep2	bam	7e0523b3f331936f5a6c02acae139f88	1.7G	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHobCellPapAlnRep2.bam
wgEncodeRikenCageHobCellPapAlnRep2.bam.bai	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	Alignments	HOB	cell	longPolyA; readType=1x50	2; donorId=0090202.1	ENCODE Mar 2012 Freeze	wgEncodeEH002745	2012-03-30	2012-12-30	"wgEncodeRikenCageHobCellPapAlnRep2.bam.bai	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=HOB; localization=cell; rnaExtract=longPolyA; readType=1x50; replicate=2; donorId=0090202.1; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002745; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6698; labExpId=CThi10037; bioRep=054WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHobCellPapAlnRep2; type=bai; md5sum=e2f378c17e9abd3e7007cac4cee19d06; size=4.1M"	CThi10037	054WC	Illumina_HiSeq_2000	wgEncodeRikenCageHobCellPapAlnRep2	bai	e2f378c17e9abd3e7007cac4cee19d06	4.1M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHobCellPapAlnRep2.bam.bai
wgEncodeRikenCageHobCellPapMinusRawRep1.bigWig	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	MinusSignal	HOB	cell	longPolyA; readType=1x50	1; donorId=0091301	ENCODE Mar 2012 Freeze	wgEncodeEH002745	2012-03-30	2012-12-30	GSM979640; labExpId=CThi10036; bioRep=053WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHobCellPapMinusRawRep1; type=bigWig; md5sum=f93551aae06acec990e950b96b5bc5cd	CThi10036	053WC	Illumina_HiSeq_2000	wgEncodeRikenCageHobCellPapMinusRawRep1	bigWig	f93551aae06acec990e950b96b5bc5cd	15M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHobCellPapMinusRawRep1.bigWig
wgEncodeRikenCageHobCellPapMinusRawRep2.bigWig	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	MinusSignal	HOB	cell	longPolyA; readType=1x50	2; donorId=0090202.1	ENCODE Mar 2012 Freeze	wgEncodeEH002745	2012-03-30	2012-12-30	GSM979640; labExpId=CThi10037; bioRep=054WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHobCellPapMinusRawRep2; type=bigWig; md5sum=73c9b58a82de1c4b59dc07cb605896cd	CThi10037	054WC	Illumina_HiSeq_2000	wgEncodeRikenCageHobCellPapMinusRawRep2	bigWig	73c9b58a82de1c4b59dc07cb605896cd	14M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHobCellPapMinusRawRep2.bigWig
wgEncodeRikenCageHobCellPapPlusRawRep1.bigWig	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	PlusSignal	HOB	cell	longPolyA; readType=1x50	1; donorId=0091301	ENCODE Mar 2012 Freeze	wgEncodeEH002745	2012-03-30	2012-12-30	GSM979640; labExpId=CThi10036; bioRep=053WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHobCellPapPlusRawRep1; type=bigWig; md5sum=10e14a33d547389bef49228efb06b431	CThi10036	053WC	Illumina_HiSeq_2000	wgEncodeRikenCageHobCellPapPlusRawRep1	bigWig	10e14a33d547389bef49228efb06b431	15M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHobCellPapPlusRawRep1.bigWig
wgEncodeRikenCageHobCellPapPlusRawRep2.bigWig	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	PlusSignal	HOB	cell	longPolyA; readType=1x50	2; donorId=0090202.1	ENCODE Mar 2012 Freeze	wgEncodeEH002745	2012-03-30	2012-12-30	GSM979640; labExpId=CThi10037; bioRep=054WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageHobCellPapPlusRawRep2; type=bigWig; md5sum=294e2e3c2b8a3c030fd2ef6184853f99	CThi10037	054WC	Illumina_HiSeq_2000	wgEncodeRikenCageHobCellPapPlusRawRep2	bigWig	294e2e3c2b8a3c030fd2ef6184853f99	14M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHobCellPapPlusRawRep2.bigWig
